par,timeframe,variante,contexto,n_treino,taxa_treino,p_bin_treino,exp_r_treino,p_r_treino,n_teste,taxa_teste,p_bin_teste,exp_r_teste,p_r_teste,breakeven,candidata_binaria,candidata_tradicional,aprovada_binaria,aprovada_tradicional
AUDUSD,H1,cruzamento_emas@reversao,todos,310,0.45483870967741935,0.9979740560335943,-0.08064516129032258,0.8469136974724636,244,0.5409836065573771,0.44858357983130764,0.00819672131147541,0.4641144061803048,0.53475935828877,False,False,False,False
AUDUSD,H1,cruzamento_emas@reversao,contra,220,0.45,0.9951271173553076,-0.11363636363636363,0.8897339001647536,156,0.5384615384615384,0.49578133781363837,-0.019230769230769232,0.5674359215438128,0.53475935828877,False,False,False,False
AUDUSD,H1,cruzamento_emas@rompimento,todos,350,0.5057142857142857,0.8734164175791065,-0.031161473087818695,0.661447882897434,248,0.46774193548387094,0.9852514872963908,0.03614457831325301,0.3451077406969366,0.53475935828877,False,False,False,False
AUDUSD,H1,cruzamento_emas@rompimento,contra,224,0.47767857142857145,0.9622827197621779,-0.09734513274336283,0.8551385069464885,162,0.5061728395061729,0.790658452557243,0.17791411042944785,0.06206352113588568,0.53475935828877,False,False,False,False
AUDUSD,H1,cruzamento_emas@livre,todos,1011,0.5153313550939663,0.897889141126958,-0.02064896755162242,0.6800131169180432,713,0.5007012622720898,0.9685001532520845,-0.03361344537815126,0.7388914276637608,0.53475935828877,False,False,False,False
AUDUSD,H1,cruzamento_emas@livre,a_favor,356,0.4943820224719101,0.9428566533321598,-0.0446927374301676,0.7269549840163019,243,0.4279835390946502,0.9996604951084197,-0.08641975308641975,0.8344229684741507,0.53475935828877,False,False,False,False
AUDUSD,H1,cruzamento_emas@livre,contra,655,0.5267175572519084,0.6745349206538744,-0.007587253414264037,0.5548128959841824,470,0.5382978723404256,0.45760043230551656,-0.006369426751592357,0.5389329294983649,0.53475935828877,False,False,False,False
AUDUSD,H1,rsi_extremo@reversao,todos,209,0.46411483253588515,0.9827525063701682,-0.13875598086124402,0.9290681820247473,165,0.593939393939394,0.07369488207890226,0.03636363636363636,0.3722540587686566,0.53475935828877,False,False,False,False
AUDUSD,H1,rsi_extremo@reversao,contra,204,0.46568627450980393,0.9796009212653789,-0.14705882352941177,0.9384472414423684,153,0.6013071895424836,0.05782404465280847,0.058823529411764705,0.30684460596786106,0.53475935828877,False,False,False,False
AUDUSD,H1,rsi_extremo@rompimento,todos,214,0.48130841121495327,0.94893024553493,-0.1527777777777778,0.9506879465808891,151,0.47019867549668876,0.9525760264394267,-0.17105263157894737,0.9403751871133895,0.53475935828877,False,False,False,False
AUDUSD,H1,rsi_extremo@rompimento,contra,206,0.470873786407767,0.9716698393120708,-0.14903846153846154,0.9428270615362928,150,0.4666666666666667,0.9601050304389253,-0.18543046357615894,0.9545992365383951,0.53475935828877,False,False,False,False
AUDUSD,H1,rsi_extremo@livre,todos,746,0.49463806970509383,0.9871691292644256,-0.1628838451268358,0.9995123601911805,501,0.5129740518962076,0.8466935249069002,0.021912350597609563,0.3651317711702019,0.53475935828877,False,False,False,False
AUDUSD,H1,rsi_extremo@livre,contra,729,0.4897119341563786,0.9932939699914867,-0.1680327868852459,0.9996220358216488,486,0.5061728395061729,0.9046213633188943,-0.02053388090349076,0.6261217991900616,0.53475935828877,False,False,False,False
AUDUSD,H1,divergencia_rsi@reversao,todos,155,0.4967741935483871,0.8481568689112701,-0.07096774193548387,0.7367887426684449,113,0.49557522123893805,0.8237092542921141,-0.04424778761061947,0.6308788947248096,0.53475935828877,False,False,False,False
AUDUSD,H1,divergencia_rsi@rompimento,todos,162,0.5308641975308642,0.5713590373745066,0.0,0.5,106,0.5283018867924528,0.5919736651217331,-0.03773584905660377,0.6085079416784454,0.53475935828877,False,False,False,False
AUDUSD,H1,divergencia_rsi@livre,todos,534,0.5243445692883895,0.700748315478368,-0.018691588785046728,0.6204756552847004,335,0.5343283582089552,0.5286316683247926,-0.036532707306525435,0.6837475824910395,0.53475935828877,False,False,False,False
AUDUSD,H1,divergencia_rsi@livre,contra,443,0.5349887133182845,0.5155725458713327,0.06756756756756757,0.16132660156323647,272,0.5073529411764706,0.8332390852897388,-0.041434147847249345,0.6874630133062329,0.53475935828877,False,False,False,False
AUDUSD,H1,engolfo+pin_bar,todos,172,0.4418604651162791,0.9940672925005868,-0.21965317919075145,0.9850223043228808,131,0.48091603053435117,0.9069514302360024,-0.045454545454545456,0.644872950879477,0.53475935828877,False,False,False,False
AUDUSD,H1,engolfo+marubozu,todos,456,0.4276315789473684,0.9999981573272575,-0.06578947368421052,0.8435258755788195,321,0.5109034267912772,0.8193865926267541,0.09006211180124224,0.13213695258483688,0.53475935828877,False,False,False,False
AUDUSD,H1,engolfo+marubozu,a_favor,245,0.46122448979591835,0.9910699944837964,0.0163265306122449,0.42880284160691795,175,0.4742857142857143,0.9533169925433868,-0.011363636363636364,0.542387302405098,0.53475935828877,False,False,False,False
AUDUSD,H1,engolfo+marubozu,contra,211,0.3886255924170616,0.9999924358803721,-0.16113744075829384,0.9578321812024158,146,0.5547945205479452,0.3443679013195925,0.21232876712328766,0.04227698564136574,0.53475935828877,False,False,False,False
AUDUSD,H1,engolfo+pinca,todos,441,0.46485260770975056,0.9985897568652343,-0.04081632653061224,0.7295525670198496,297,0.4208754208754209,0.9999669073249503,-0.1040268456375839,0.9036710994404887,0.53475935828877,False,False,False,False
AUDUSD,H1,engolfo+pinca,a_favor,223,0.4484304932735426,0.9959552831685894,-0.03139013452914798,0.6304360154928823,125,0.416,0.9970207602086844,-0.088,0.7605180149794608,0.53475935828877,False,False,False,False
