par,timeframe,padrao,direcao,sessao,contexto,ocorrencias,taxa_acerto,ic_inf,ic_sup,breakeven,p_binaria,taxa_treino,taxa_teste,r_treino,r_teste,p_treino,p_teste,p_bin_treino,p_bin_teste,periodos_ok,expectativa_r,r_ic_inf,r_ic_sup,p_tradicional,aprovado_binaria,aprovado_tradicional,margem_breakeven,estavel_binaria,estavel_tradicional,borda_binaria,borda_tradicional
EURUSD,M15,inside_bar,baixa,londres,a_favor,2520,0.513095238095238,0.4935751412643321,0.53257547123525,0.53475935828877,0.986054270351041,0.5182049110922947,0.508588498879761,0.09527824620573355,0.08705357142857142,0.011669586739986556,0.01355619288896026,0.8789031240121755,0.9741675758515689,True,0.09090909090909091,0.037549407114624504,0.14901185770750988,0.0007768263060838812,False,False,-0.02166412019353192,False,True,False,False
AUDUSD,M15,rsi_extremo,baixa,londres_ny,contra,781,0.4967989756722151,0.461834766904329,0.5317945196938675,0.53475935828877,0.9846339676478836,0.49074074074074076,0.504297994269341,0.10344827586206896,0.07449856733524356,0.0685097895107997,0.16730994768714927,0.9699850851298984,0.8837890398863507,True,0.09056122448979592,-0.009024234693877382,0.19005102040816327,0.039732504630542856,False,False,-0.03796038261655488,False,False,False,False
GBPUSD,M15,pin_bar,baixa,londres_ny,contra,674,0.5370919881305638,0.4993445246258932,0.5744190366749895,0.53475935828877,0.46736332769473116,0.551487414187643,0.510548523206751,0.04794520547945205,0.16736401673640167,0.24191221521336817,0.03940100724174663,0.25706568892721215,0.7918286225380824,True,0.09010339734121123,-0.0206794682422452,0.1964549483013294,0.05246501269400447,False,False,0.002332629841793832,False,False,False,False
USDCHF,H1,rompimento,baixa,londres,a_favor,719,0.5187760778859527,0.4822519480526273,0.5551006410532191,0.53475935828877,0.8150792429555275,0.5173824130879345,0.5217391304347826,0.08536585365853659,0.09565217391304348,0.0950359785079853,0.15868092692510266,0.7927573221231454,0.6783370161323874,True,0.0886426592797784,-0.019390581717451522,0.19667590027700832,0.049684244471214,False,False,-0.015983280402817268,False,False,False,False
EURUSD,H1,inside_bar,alta,londres_ny,a_favor,520,0.5211538461538462,0.478219585824986,0.5637778537238574,0.53475935828877,0.7474475439519412,0.5020080321285141,0.5387453874538746,0.044,0.125,0.3137442649557508,0.07884057203472886,0.8642074226697444,0.4724018108908915,True,0.08620689655172414,-0.028735632183908046,0.20689655172413793,0.08645839737471976,False,False,-0.01360551213492378,False,False,False,False
USDCAD,M15,estrela,baixa,ny,contra,220,0.5590909090909091,0.4930269620763742,0.6231266769187461,0.53475935828877,0.2562600425562825,0.582089552238806,0.5232558139534884,-0.05970149253731343,0.3103448275862069,0.6891996174855834,0.028188258191513348,0.15579425432212216,0.6270094764848563,True,0.08597285067873303,-0.10407239819004525,0.27601809954751133,0.18870076717645,False,False,0.024331550802139112,False,False,False,False
USDCHF,M15,pin_bar,baixa,ny,contra,606,0.4933993399339934,0.4537608861645188,0.5331209502795459,0.53475935828877,0.9812280447676285,0.4935064935064935,0.49321266968325794,-0.038461538461538464,0.3031674208144796,0.7058787210348223,0.001395684086717551,0.9527791723430619,0.904044750117512,True,0.0851063829787234,-0.022913256955810146,0.19803600654664485,0.07264935960482673,False,False,-0.041360018354776595,False,False,False,False
GBPUSD,H1,rompimento,baixa,londres,a_favor,599,0.5158597662771286,0.4758654605965641,0.5556519470435287,0.53475935828877,0.8335699125334541,0.5467128027681661,0.4870967741935484,0.10034602076124567,0.0707395498392283,0.11991194652778303,0.19342276971468625,0.364241361021226,0.9588645208526401,True,0.085,-0.02512499999999978,0.205,0.07474037173559968,False,False,-0.018899592011641375,False,False,False,False
AUDUSD,H1,pinca,alta,asia,a_favor,224,0.48214285714285715,0.41756118328038994,0.5473266819860636,0.53475935828877,0.9499305848887505,0.544,0.40404040404040403,0.272,-0.15151515151515152,0.02158679883893881,0.8651707913491565,0.4540904599763774,0.9966156185783135,True,0.08482142857142858,-0.10267857142857142,0.27232142857142855,0.19023647487811626,False,False,-0.05261650114591282,False,False,False,False
USDCHF,H1,doji,baixa,londres,a_favor,354,0.5056497175141242,0.45378720911964016,0.5573909255022743,0.53475935828877,0.8751366083652808,0.4955357142857143,0.5230769230769231,-0.03571428571428571,0.2923076923076923,0.6480897044849905,0.013574015614875128,0.893125795112832,0.6392859172210552,True,0.0847457627118644,-0.06779661016949153,0.23728813559322035,0.13502992442777156,False,False,-0.02910964077464573,False,False,False,False
EURUSD,M5,harami,baixa,ny,contra,1341,0.5093214019388516,0.4825765705944137,0.5360129812341882,0.53475935828877,0.9708620463752421,0.4985754985754986,0.5211267605633803,0.03810733810498237,0.13445462886044826,0.23834943269619457,0.009424940596701747,0.9748887329653223,0.7675900845668735,True,0.0841154769476809,0.004132562787415795,0.1614361723808568,0.015742543580871522,False,False,-0.02543795634991841,False,False,False,False
USDJPY,H1,inside_bar,baixa,pos_ny,a_favor,363,0.5206611570247934,0.4693223473183184,0.5715672512789105,0.53475935828877,0.7230197946587165,0.5333333333333333,0.47435897435897434,0.12631578947368421,-0.07692307692307693,0.07196713282460147,0.6863547252689418,0.5433885287077104,0.8814813573018324,True,0.08264462809917356,-0.06611570247933884,0.2231404958677686,0.13791652495590193,False,False,-0.01409820126397654,False,False,False,False
USDJPY,M15,cruzamento_emas,alta,londres,a_favor,484,0.5165289256198347,0.47205392126639967,0.5607436192269366,0.53475935828877,0.8023105699075991,0.5104166666666666,0.5255102040816326,0.12110726643598616,0.02469583705042317,0.07891439425720803,0.4043101734415333,0.8126029510393504,0.6302669035806806,True,0.08214512177707824,-0.04742268041237113,0.2058564619832638,0.10509044485173878,False,False,-0.018230432668935315,False,False,False,False
AUDUSD,H1,doji,alta,asia,contra,469,0.5373134328358209,0.49206776371833694,0.581952818333188,0.53475935828877,0.47467461134611794,0.5604395604395604,0.5051020408163265,0.03296703296703297,0.14795918367346939,0.3515908575166988,0.07903888103594706,0.21494497065815385,0.8170702164512166,True,0.08102345415778252,-0.053304904051172705,0.21535181236673773,0.11211372666290684,False,False,0.002554074547050922,False,False,False,False
AUDUSD,H1,doji,baixa,londres,a_favor,379,0.49604221635883905,0.4459983744496815,0.5461654836412337,0.53475935828877,0.9407867112588735,0.5217391304347826,0.4563758389261745,0.08620689655172414,0.06711409395973154,0.1822147215346876,0.2852760773739386,0.6783370161323874,0.9771416030595765,True,0.07874015748031496,-0.06299212598425197,0.2283464566929134,0.14350624086367178,False,False,-0.03871714192993092,False,False,False,False
USDJPY,M15,rsi_extremo,alta,ny,contra,534,0.5599250936329588,0.51754323673624,0.6014509370121552,0.53475935828877,0.13075433780759346,0.5533707865168539,0.5730337078651685,-0.005571030640668524,0.24719101123595505,0.529728549223353,0.013697683816716336,0.2578155196571929,0.17146098359669268,True,0.0782122905027933,-0.0446927374301676,0.2011173184357542,0.1044844525554784,False,False,0.025165735344188866,False,False,False,False
EURUSD,H1,inside_bar,baixa,pos_ny,a_favor,229,0.49344978165938863,0.4293406603274531,0.5577750362705904,0.53475935828877,0.9063739135143217,0.4789915966386555,0.509090909090909,0.23529411764705882,-0.08928571428571429,0.043020809526648766,0.7516549228639324,0.9050174529320432,0.7377246012486093,True,0.07792207792207792,-0.1038961038961039,0.2597402597402597,0.2062470702616866,False,False,-0.04130957662938134,False,False,False,False
AUDUSD,H1,harami,baixa,asia,a_favor,243,0.5267489711934157,0.46404584135306287,0.5886195417722379,0.53475935828877,0.6239598640816799,0.5319148936170213,0.5196078431372549,0.11971830985915492,0.019417475728155338,0.16444990080117242,0.44525107246018186,0.5611807589543159,0.6582498309815595,True,0.07755102040816327,-0.09387755102040816,0.2612244897959184,0.20040153422113502,False,False,-0.008010387095354288,False,False,False,False
GBPUSD,M15,pinca,alta,londres,contra,694,0.5057636887608069,0.46863733348816905,0.5428265884369046,0.53475935828877,0.9416134088842052,0.5268065268065268,0.4716981132075472,0.13194444444444445,-0.01509433962264151,0.030136154721380284,0.5690354902766601,0.647855816904082,0.9828715997289281,True,0.07604017216642754,-0.027259684361549498,0.1750358680057389,0.0818460261237883,False,False,-0.028995669527963064,False,False,False,False
EURUSD,H1,inside_bar,alta,londres_ny,contra,564,0.5106382978723404,0.469450705329997,0.5516819538191287,0.53475935828877,0.8830440537370853,0.4939759036144578,0.5238095238095238,0.099601593625498,0.05714285714285714,0.13850834178946309,0.24018677648365439,0.9119574664318172,0.6725835369853244,True,0.07597173144876325,-0.04063604240282685,0.19257950530035337,0.10498498358879768,False,False,-0.024121060416429585,False,False,False,False
GBPUSD,H1,inside_bar,baixa,londres_ny,a_favor,607,0.49093904448105435,0.45135152493987857,0.5306405290683139,0.53475935828877,0.986191851221981,0.4717607973421927,0.5098039215686274,0.036544850498338874,0.11400651465798045,0.328792306592501,0.08493450695657066,0.9876528525111138,0.8244991558006691,True,0.0756578947368421,-0.03289473684210526,0.19407894736842105,0.09780319081617363,False,False,-0.043820313807715616,False,False,False,False
EURUSD,M5,doji,baixa,ny,contra,2774,0.517664023071377,0.49905754842543915,0.5362216427929123,0.53475935828877,0.9658697750346633,0.5011746280344558,0.5317301269205077,-0.009021429944187385,0.14747999844069237,0.591146407837388,4.096881525884009e-05,0.9924873908754284,0.6031201106992555,True,0.07541939040820783,0.023701024188372017,0.128693581276869,0.0026808163481631415,False,False,-0.017095335217392926,False,False,False,False
USDJPY,M15,tres_velas,alta,asia,contra,226,0.49557522123893805,0.4310112822841586,0.5602870674119237,0.53475935828877,0.8938142798305369,0.45323741007194246,0.5632183908045977,0.014388489208633094,0.1724137931034483,0.4526853508070892,0.138875937355282,0.977764294451406,0.3363972620166842,True,0.0752212389380531,-0.12389380530973451,0.24778761061946902,0.21683911859725477,False,False,-0.039184137049831924,False,False,False,False
USDJPY,M15,inside_bar,baixa,pos_ny,a_favor,1784,0.4915919282511211,0.46843645809078094,0.514783530543005,0.53475935828877,0.9998808017581917,0.5035460992907801,0.4621359223300971,0.10920436817472699,-0.009652509652509652,0.003524212797055751,0.5617844115345767,0.9879426552950652,0.9995862641289138,True,0.075,0.006666666666666667,0.14166666666666666,0.013568508056939895,False,False,-0.04316743003764889,False,False,False,False
USDCHF,M15,marubozu,baixa,ny,contra,717,0.499302649930265,0.4628059516658113,0.5358067807349637,0.53475935828877,0.9737559966855244,0.4924731182795699,0.5119047619047619,-0.025477707006369428,0.2619047619047619,0.6528036349382158,0.002739344086325077,0.9694493350680949,0.7855193187915103,True,0.07468879668049792,-0.029045643153526972,0.17427385892116182,0.08169431892324533,False,False,-0.03545670835850495,False,False,False,False
USDJPY,H1,engolfo,baixa,asia,a_favor,402,0.48258706467661694,0.43413592593362477,0.5313678448228633,0.53475935828877,0.9840078196047504,0.5054545454545455,0.4330708661417323,0.16727272727272727,-0.12598425196850394,0.029701508204543044,0.8492405440409516,0.849586649420077,0.9914402054361341,True,0.07462686567164178,-0.06716417910447761,0.21641791044776118,0.14973454976626202,False,False,-0.05217229361215303,False,False,False,False
GBPUSD,H1,inside_bar,alta,pos_ny,a_favor,348,0.47413793103448276,0.4222444849443716,0.5265961091677247,0.53475935828877,0.9897743290717181,0.5314285714285715,0.4161849710982659,0.19318181818181818,-0.046242774566473986,0.04176424977231904,0.6676276103942098,0.5658232968064186,0.9993151046194921,True,0.07449856733524356,-0.08022922636103152,0.22922636103151864,0.16730994768714927,False,False,-0.06062142725428721,False,False,False,False
GBPUSD,M15,estrela,alta,londres_ny,contra,375,0.5066666666666667,0.45625467119119206,0.5569434619158989,0.53475935828877,0.8733027303826615,0.49159663865546216,0.5328467153284672,0.1,0.029197080291970802,0.14299211461909225,0.40570284554317493,0.9190937323561406,0.5526673760087335,True,0.07427055702917772,-0.06896551724137931,0.22546419098143236,0.15866736781585436,False,False,-0.02809269162210326,False,False,False,False
USDCHF,M15,rsi_extremo,baixa,ny,contra,533,0.5103189493433395,0.4679584657625603,0.5525317549893246,0.53475935828877,0.8798721382800359,0.509090909090909,0.5123152709359606,-0.038922155688622756,0.25853658536585367,0.6938904429822607,0.006707527042291027,0.8389244463398425,0.7618073911514376,True,0.07421150278293136,-0.04823747680890538,0.20222634508348794,0.11596032609908627,False,False,-0.024440408945430425,False,False,False,False
GBPUSD,M15,harami,baixa,ny,a_favor,417,0.5467625899280576,0.49877280984215433,0.5938986681754536,0.53475935828877,0.3294842393441469,0.556,0.5329341317365269,0.07142857142857142,0.07784431137724551,0.21594088911773462,0.24345104846421914,0.2713073950653909,0.5503599377736151,True,0.07398568019093078,-0.05489260143198091,0.2171837708830549,0.1467641169702185,False,False,0.012003231639287626,False,False,False,False
AUDUSD,M15,divergencia_rsi,baixa,ny,contra,348,0.5172413793103449,0.46483888381401844,0.5692673867779173,0.53475935828877,0.7609755734217128,0.5117370892018779,0.5259259259259259,-0.07373271889400922,0.30434782608695654,0.7824306422181392,0.008978664872662023,0.7712285615550494,0.6155106962250518,True,0.07323943661971831,-0.07063380281690104,0.22535211267605634,0.16929223009187683,False,False,-0.01751797897842511,False,False,False,False
EURUSD,M15,rompimento,alta,londres_ny,contra,543,0.4953959484346225,0.4535229773837848,0.5373336046852069,0.53475935828877,0.9699592342286666,0.4880952380952381,0.5017182130584192,0.14133016238683954,0.013651877133105802,0.06255989453772637,0.4347635311758936,0.9390631249984006,0.8826537916890757,True,0.072688442057768,-0.047706422018348627,0.19310095746776143,0.11933136396226837,False,False,-0.03936340985414749,False,False,False,False
GBPUSD,M5,divergencia_rsi,baixa,londres,a_favor,263,0.4752851711026616,0.41572150597589785,0.5355604272834482,0.53475935828877,0.9768764652732604,0.47619047619047616,0.47368421052631576,0.07142857142857142,0.07142857142857142,0.2608309138506267,0.3128339449021719,0.9449505907344982,0.9024191736465967,True,0.07142857142857142,-0.09774436090225563,0.2518796992481203,0.20964883480832305,False,False,-0.05947418718610836,False,False,False,False
USDJPY,H1,engolfo,baixa,londres_ny,a_favor,322,0.5124223602484472,0.458003083691651,0.5665487337135194,0.53475935828877,0.8050324953501666,0.5344827586206896,0.45555555555555555,0.11206896551724138,-0.03333333333333333,0.12049714922263541,0.5884813613875202,0.5301916873425668,0.9463625354026993,True,0.07142857142857142,-0.08695652173913043,0.22981366459627328,0.18699203996705896,False,False,-0.022336998040322742,False,False,False,False
EURUSD,M5,divergencia_rsi,alta,pos_ny,contra,262,0.5076335877862596,0.44742571943456033,0.5676208425943441,0.53475935828877,0.8269874857025001,0.5333333333333333,0.48031496062992124,0.17391304347826086,-0.0390625,0.08334365122331329,0.6231653791700255,0.5483115749194039,0.9062749046118762,True,0.07142857142857142,-0.09774436090225563,0.24060150375939848,0.20964883480832305,False,False,-0.027125770502510416,False,False,False,False
EURUSD,M15,estrela,baixa,asia,a_favor,292,0.5102739726027398,0.45317688290535546,0.5671042501850426,0.53475935828877,0.8153329575502404,0.4927536231884058,0.525974025974026,0.10869565217391304,0.038461538461538464,0.19058134541761934,0.3688489580672581,0.8586859764993986,0.618259489315444,True,0.07142857142857142,-0.09183673469387756,0.22448979591836735,0.1978534451092228,False,False,-0.024485385686030203,False,False,False,False
EURUSD,M15,harami,baixa,londres,a_favor,659,0.5053110773899848,0.46721853415151604,0.5433420605530672,0.53475935828877,0.9398659509324455,0.5109034267912772,0.5,0.09937888198757763,0.041176470588235294,0.10947065794393163,0.29792783585329063,0.8193865926267541,0.9090588680637934,True,0.06948640483383686,-0.03927492447129909,0.18289274924471238,0.10709874821934182,False,False,-0.02944828089878515,False,False,False,False
EURUSD,M15,cruzamento_emas,baixa,londres_ny,a_favor,275,0.49818181818181817,0.43952058513498693,0.5568931475852861,0.53475935828877,0.8990038755371873,0.4435483870967742,0.543046357615894,0.04032258064516129,0.09271523178807947,0.37732882130414963,0.21638828818743652,0.9831648995884036,0.4519852877581599,True,0.06909090909090909,-0.09454545454545454,0.2545454545454545,0.21336327733365837,False,False,-0.0365775401069518,False,False,False,False
AUDUSD,M15,harami,baixa,londres_ny,contra,814,0.5319410319410319,0.49759307886803794,0.5659889264695034,0.53475935828877,0.5781278399317507,0.5412262156448203,0.5190615835777126,0.046511627906976744,0.09970674486803519,0.24004071625685633,0.10215856879229472,0.40716993901904597,0.7376459829686314,True,0.0687960687960688,-0.02702702702702703,0.171990171990172,0.08625868206690221,False,False,-0.0028183263477380427,False,False,False,False
USDJPY,H1,cruzamento_emas,alta,londres,contra,235,0.5234042553191489,0.4596854143410094,0.5863702413827234,0.53475935828877,0.6611161545063051,0.5436241610738255,0.4883720930232558,0.10738255033557047,0.0,0.18416348236240979,0.5,0.4471477241449983,0.8341332377246753,True,0.06779661016949153,-0.09745762711864407,0.2584745762711864,0.23502945572130546,False,False,-0.011355102969621056,False,False,False,False
USDJPY,H1,cruzamento_emas,baixa,londres_ny,contra,252,0.503968253968254,0.44264272218699624,0.565174619104048,0.53475935828877,0.8515280165879743,0.48717948717948717,0.53125,0.03184713375796178,0.125,0.39026008062084544,0.20182393485642566,0.898128727913881,0.5688356574031505,True,0.06719367588932806,-0.11067193675889328,0.2450592885375494,0.22917782321587732,False,False,-0.030791104320516016,False,False,False,False
GBPUSD,M15,tres_velas,baixa,londres,a_favor,596,0.5167785234899329,0.47668057844196154,0.5566615650626249,0.53475935828877,0.821540601746867,0.4972972972972973,0.5486725663716814,0.08648648648648649,0.035398230088495575,0.12498934073482044,0.35501353198416874,0.9326377419208979,0.3627246355824363,True,0.06711409395973154,-0.04865771812080537,0.1779781879194624,0.12739499269386206,False,False,-0.017980834798837053,False,False,False,False
EURUSD,M15,harami,baixa,asia,contra,893,0.5319148936170213,0.4991210972981882,0.5644352865413284,0.53475935828877,0.5810916870648579,0.5377777777777778,0.5259593679458239,0.052980132450331126,0.078125,0.21594663237318226,0.1258976953068977,0.46811365912343245,0.6626869178468182,True,0.06548279689234185,-0.0244173140954495,0.16537180910099888,0.0857760769519401,False,False,-0.002844464671748703,False,False,False,False
AUDUSD,M15,estrela,baixa,londres,a_favor,241,0.5020746887966805,0.43941364849180103,0.5646706271240061,0.53475935828877,0.8602959528666867,0.4785714285714286,0.5346534653465347,-0.041666666666666664,0.21782178217821782,0.6388958372311562,0.07120280791602818,0.9216807212409077,0.5414516077597055,True,0.0653061224489796,-0.11836734693877551,0.23673469387755103,0.23901538571069905,False,False,-0.03268466949208948,False,False,False,False
